method,specification_type,reference_week,signal_date,execution_date,regime_reference_month,ticker,target_weight,is_live_only,posterior_map_regime,optimization_outcome,anchor_core_method,posterior_sleeve_method,pooled_core_fraction,posterior_sleeve_fraction,pooled_core_target_weight,posterior_sleeve_target_weight,posterior_active_deviation
posterior_optimized,baseline,2025-07-07,2025-07-07,2025-07-07,2025-07-01,AGG,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-07-14,2025-07-14,2025-07-14,2025-07-01,SPY,0.35000000000000003,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-07-14,2025-07-14,2025-07-14,2025-07-01,IEF,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-07-14,2025-07-14,2025-07-14,2025-07-01,TIP,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-07-14,2025-07-14,2025-07-14,2025-07-01,HYG,0.15000000000000008,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-07-14,2025-07-14,2025-07-14,2025-07-01,BIL,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-07-14,2025-07-14,2025-07-14,2025-07-01,GLD,0.25000000000000006,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-07-14,2025-07-14,2025-07-14,2025-07-01,LQD,0.24999999999999978,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-07-14,2025-07-14,2025-07-14,2025-07-01,AGG,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-07-21,2025-07-21,2025-07-21,2025-07-01,SPY,0.35000000000000014,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-07-21,2025-07-21,2025-07-21,2025-07-01,IEF,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-07-21,2025-07-21,2025-07-21,2025-07-01,TIP,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-07-21,2025-07-21,2025-07-21,2025-07-01,HYG,0.14999999999999986,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-07-21,2025-07-21,2025-07-21,2025-07-01,BIL,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-07-21,2025-07-21,2025-07-21,2025-07-01,GLD,0.24999999999999908,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-07-21,2025-07-21,2025-07-21,2025-07-01,LQD,0.25000000000000083,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-07-21,2025-07-21,2025-07-21,2025-07-01,AGG,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-07-28,2025-07-28,2025-07-28,2025-07-01,SPY,0.34999999999999953,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-07-28,2025-07-28,2025-07-28,2025-07-01,IEF,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-07-28,2025-07-28,2025-07-28,2025-07-01,TIP,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-07-28,2025-07-28,2025-07-28,2025-07-01,HYG,0.15000000000000013,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-07-28,2025-07-28,2025-07-28,2025-07-01,BIL,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-07-28,2025-07-28,2025-07-28,2025-07-01,GLD,0.24999999999999956,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-07-28,2025-07-28,2025-07-28,2025-07-01,LQD,0.2500000000000008,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-07-28,2025-07-28,2025-07-28,2025-07-01,AGG,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-04,2025-08-04,2025-08-04,2025-08-01,SPY,0.34999999999999953,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-04,2025-08-04,2025-08-04,2025-08-01,IEF,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-04,2025-08-04,2025-08-04,2025-08-01,TIP,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-04,2025-08-04,2025-08-04,2025-08-01,HYG,0.14999999999999974,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-04,2025-08-04,2025-08-04,2025-08-01,BIL,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-04,2025-08-04,2025-08-04,2025-08-01,GLD,0.24999999999999944,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-04,2025-08-04,2025-08-04,2025-08-01,LQD,0.25000000000000144,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-04,2025-08-04,2025-08-04,2025-08-01,AGG,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-11,2025-08-11,2025-08-11,2025-08-01,SPY,0.3499999999999998,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-11,2025-08-11,2025-08-11,2025-08-01,IEF,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-11,2025-08-11,2025-08-11,2025-08-01,TIP,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-11,2025-08-11,2025-08-11,2025-08-01,HYG,0.1500000000000031,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-11,2025-08-11,2025-08-11,2025-08-01,BIL,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-11,2025-08-11,2025-08-11,2025-08-01,GLD,0.2499999999999999,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-11,2025-08-11,2025-08-11,2025-08-01,LQD,0.24999999999999717,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-11,2025-08-11,2025-08-11,2025-08-01,AGG,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-18,2025-08-18,2025-08-18,2025-08-01,SPY,0.35000000000000014,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-18,2025-08-18,2025-08-18,2025-08-01,IEF,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-18,2025-08-18,2025-08-18,2025-08-01,TIP,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-18,2025-08-18,2025-08-18,2025-08-01,HYG,0.15000000000000124,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-18,2025-08-18,2025-08-18,2025-08-01,BIL,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-18,2025-08-18,2025-08-18,2025-08-01,GLD,0.2500000000000001,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-18,2025-08-18,2025-08-18,2025-08-01,LQD,0.24999999999999858,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-18,2025-08-18,2025-08-18,2025-08-01,AGG,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-25,2025-08-25,2025-08-25,2025-08-01,SPY,0.35000000000000014,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-25,2025-08-25,2025-08-25,2025-08-01,IEF,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-25,2025-08-25,2025-08-25,2025-08-01,TIP,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-25,2025-08-25,2025-08-25,2025-08-01,HYG,0.14999999999999897,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-25,2025-08-25,2025-08-25,2025-08-01,BIL,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-25,2025-08-25,2025-08-25,2025-08-01,GLD,0.2500000000000001,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-25,2025-08-25,2025-08-25,2025-08-01,LQD,0.2500000000000008,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-08-25,2025-08-25,2025-08-25,2025-08-01,AGG,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-01,2025-09-01,2025-09-02,2025-09-01,SPY,0.35,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-01,2025-09-01,2025-09-02,2025-09-01,IEF,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-01,2025-09-01,2025-09-02,2025-09-01,TIP,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-01,2025-09-01,2025-09-02,2025-09-01,HYG,0.15000000000000038,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-01,2025-09-01,2025-09-02,2025-09-01,BIL,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-01,2025-09-01,2025-09-02,2025-09-01,GLD,0.25,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-01,2025-09-01,2025-09-02,2025-09-01,LQD,0.24999999999999972,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-01,2025-09-01,2025-09-02,2025-09-01,AGG,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-08,2025-09-08,2025-09-08,2025-09-01,SPY,0.34999999999999926,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-08,2025-09-08,2025-09-08,2025-09-01,IEF,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-08,2025-09-08,2025-09-08,2025-09-01,TIP,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-08,2025-09-08,2025-09-08,2025-09-01,HYG,0.14967297384592404,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-08,2025-09-08,2025-09-08,2025-09-01,BIL,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-08,2025-09-08,2025-09-08,2025-09-01,GLD,0.2499999999999996,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-08,2025-09-08,2025-09-08,2025-09-01,LQD,0.2503270261540772,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-08,2025-09-08,2025-09-08,2025-09-01,AGG,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-15,2025-09-15,2025-09-15,2025-09-01,SPY,0.3500000000000004,False,growth_up_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-15,2025-09-15,2025-09-15,2025-09-01,IEF,0.0,False,growth_up_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-15,2025-09-15,2025-09-15,2025-09-01,TIP,0.0,False,growth_up_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-15,2025-09-15,2025-09-15,2025-09-01,HYG,0.15000000000000016,False,growth_up_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-15,2025-09-15,2025-09-15,2025-09-01,BIL,0.0,False,growth_up_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-15,2025-09-15,2025-09-15,2025-09-01,GLD,0.2500000000000004,False,growth_up_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-15,2025-09-15,2025-09-15,2025-09-01,LQD,0.24999999999999908,False,growth_up_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-15,2025-09-15,2025-09-15,2025-09-01,AGG,0.0,False,growth_up_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-22,2025-09-22,2025-09-22,2025-09-01,SPY,0.3500000000000008,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-22,2025-09-22,2025-09-22,2025-09-01,IEF,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-22,2025-09-22,2025-09-22,2025-09-01,TIP,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-22,2025-09-22,2025-09-22,2025-09-01,HYG,0.1499999999999991,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-22,2025-09-22,2025-09-22,2025-09-01,BIL,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-22,2025-09-22,2025-09-22,2025-09-01,GLD,0.2500000000000005,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-22,2025-09-22,2025-09-22,2025-09-01,LQD,0.24999999999999956,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-22,2025-09-22,2025-09-22,2025-09-01,AGG,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-29,2025-09-29,2025-09-29,2025-09-01,SPY,0.34999999999999964,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-29,2025-09-29,2025-09-29,2025-09-01,IEF,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-29,2025-09-29,2025-09-29,2025-09-01,TIP,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-29,2025-09-29,2025-09-29,2025-09-01,HYG,0.15000000000000036,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-29,2025-09-29,2025-09-29,2025-09-01,BIL,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-29,2025-09-29,2025-09-29,2025-09-01,GLD,0.24999999999999978,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-29,2025-09-29,2025-09-29,2025-09-01,LQD,0.2500000000000003,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-09-29,2025-09-29,2025-09-29,2025-09-01,AGG,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-06,2025-10-06,2025-10-06,2025-10-01,SPY,0.35000000000000037,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-06,2025-10-06,2025-10-06,2025-10-01,IEF,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-06,2025-10-06,2025-10-06,2025-10-01,TIP,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-06,2025-10-06,2025-10-06,2025-10-01,HYG,0.1500000000000005,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-06,2025-10-06,2025-10-06,2025-10-01,BIL,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-06,2025-10-06,2025-10-06,2025-10-01,GLD,0.2500000000000004,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-06,2025-10-06,2025-10-06,2025-10-01,LQD,0.24999999999999878,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-06,2025-10-06,2025-10-06,2025-10-01,AGG,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-13,2025-10-13,2025-10-13,2025-10-01,SPY,0.35000000000000037,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-13,2025-10-13,2025-10-13,2025-10-01,IEF,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-13,2025-10-13,2025-10-13,2025-10-01,TIP,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-13,2025-10-13,2025-10-13,2025-10-01,HYG,0.1492095102191323,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-13,2025-10-13,2025-10-13,2025-10-01,BIL,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-13,2025-10-13,2025-10-13,2025-10-01,GLD,0.25000000000000006,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-13,2025-10-13,2025-10-13,2025-10-01,LQD,0.2507904897808673,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-13,2025-10-13,2025-10-13,2025-10-01,AGG,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-20,2025-10-20,2025-10-20,2025-10-01,SPY,0.34999999999999976,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-20,2025-10-20,2025-10-20,2025-10-01,IEF,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-20,2025-10-20,2025-10-20,2025-10-01,TIP,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-20,2025-10-20,2025-10-20,2025-10-01,HYG,0.15000000000000094,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-20,2025-10-20,2025-10-20,2025-10-01,BIL,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-20,2025-10-20,2025-10-20,2025-10-01,GLD,0.25,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-20,2025-10-20,2025-10-20,2025-10-01,LQD,0.24999999999999928,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-20,2025-10-20,2025-10-20,2025-10-01,AGG,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-27,2025-10-27,2025-10-27,2025-10-01,SPY,0.3500000000000005,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-27,2025-10-27,2025-10-27,2025-10-01,IEF,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-27,2025-10-27,2025-10-27,2025-10-01,TIP,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-27,2025-10-27,2025-10-27,2025-10-01,HYG,0.14999999999999974,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-27,2025-10-27,2025-10-27,2025-10-01,BIL,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-27,2025-10-27,2025-10-27,2025-10-01,GLD,0.2500000000000004,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-27,2025-10-27,2025-10-27,2025-10-01,LQD,0.24999999999999933,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-10-27,2025-10-27,2025-10-27,2025-10-01,AGG,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-03,2025-11-03,2025-11-03,2025-11-01,SPY,0.34999999999999964,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-03,2025-11-03,2025-11-03,2025-11-01,IEF,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-03,2025-11-03,2025-11-03,2025-11-01,TIP,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-03,2025-11-03,2025-11-03,2025-11-01,HYG,0.1499999999999999,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-03,2025-11-03,2025-11-03,2025-11-01,BIL,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-03,2025-11-03,2025-11-03,2025-11-01,GLD,0.24999999999999978,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-03,2025-11-03,2025-11-03,2025-11-01,LQD,0.2500000000000007,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-03,2025-11-03,2025-11-03,2025-11-01,AGG,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-10,2025-11-10,2025-11-10,2025-11-01,SPY,0.34999999999999964,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-10,2025-11-10,2025-11-10,2025-11-01,IEF,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-10,2025-11-10,2025-11-10,2025-11-01,TIP,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-10,2025-11-10,2025-11-10,2025-11-01,HYG,0.1500000000000004,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-10,2025-11-10,2025-11-10,2025-11-01,BIL,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-10,2025-11-10,2025-11-10,2025-11-01,GLD,0.24999999999999947,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-10,2025-11-10,2025-11-10,2025-11-01,LQD,0.2500000000000005,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-10,2025-11-10,2025-11-10,2025-11-01,AGG,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-17,2025-11-17,2025-11-17,2025-11-01,SPY,0.34999999999999953,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-17,2025-11-17,2025-11-17,2025-11-01,IEF,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-17,2025-11-17,2025-11-17,2025-11-01,TIP,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-17,2025-11-17,2025-11-17,2025-11-01,HYG,0.14999999999999986,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-17,2025-11-17,2025-11-17,2025-11-01,BIL,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-17,2025-11-17,2025-11-17,2025-11-01,GLD,0.24999999999999986,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-17,2025-11-17,2025-11-17,2025-11-01,LQD,0.2500000000000007,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-17,2025-11-17,2025-11-17,2025-11-01,AGG,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-24,2025-11-24,2025-11-24,2025-11-01,SPY,0.3499999999999997,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-24,2025-11-24,2025-11-24,2025-11-01,IEF,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-24,2025-11-24,2025-11-24,2025-11-01,TIP,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-24,2025-11-24,2025-11-24,2025-11-01,HYG,0.15000000000000088,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-24,2025-11-24,2025-11-24,2025-11-01,BIL,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-24,2025-11-24,2025-11-24,2025-11-01,GLD,0.2499999999999999,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-24,2025-11-24,2025-11-24,2025-11-01,LQD,0.24999999999999947,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-11-24,2025-11-24,2025-11-24,2025-11-01,AGG,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-12-01,2025-12-01,2025-12-01,2025-12-01,SPY,0.34999999999999887,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-12-01,2025-12-01,2025-12-01,2025-12-01,IEF,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-12-01,2025-12-01,2025-12-01,2025-12-01,TIP,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-12-01,2025-12-01,2025-12-01,2025-12-01,HYG,0.14999999999999947,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-12-01,2025-12-01,2025-12-01,2025-12-01,BIL,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-12-01,2025-12-01,2025-12-01,2025-12-01,GLD,0.24999999999999922,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-12-01,2025-12-01,2025-12-01,2025-12-01,LQD,0.25000000000000233,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-12-01,2025-12-01,2025-12-01,2025-12-01,AGG,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-12-08,2025-12-08,2025-12-08,2025-12-01,SPY,0.3500000000000001,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-12-08,2025-12-08,2025-12-08,2025-12-01,IEF,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-12-08,2025-12-08,2025-12-08,2025-12-01,TIP,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-12-08,2025-12-08,2025-12-08,2025-12-01,HYG,0.1499999999999997,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-12-08,2025-12-08,2025-12-08,2025-12-01,BIL,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-12-08,2025-12-08,2025-12-08,2025-12-01,GLD,0.25000000000000044,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-12-08,2025-12-08,2025-12-08,2025-12-01,LQD,0.2499999999999998,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-12-08,2025-12-08,2025-12-08,2025-12-01,AGG,0.0,False,growth_down_inflation_up,optimal,,,,,,,
posterior_optimized,baseline,2025-12-15,2025-12-15,2025-12-15,2025-12-01,SPY,0.34999999999999903,False,growth_up_inflation_down,optimal,,,,,,,
posterior_optimized,baseline,2025-12-15,2025-12-15,2025-12-15,2025-12-01,IEF,0.0,False,growth_up_inflation_down,optimal,,,,,,,
posterior_optimized,baseline,2025-12-15,2025-12-15,2025-12-15,2025-12-01,TIP,0.0,False,growth_up_inflation_down,optimal,,,,,,,
posterior_optimized,baseline,2025-12-15,2025-12-15,2025-12-15,2025-12-01,HYG,0.14999999999999927,False,growth_up_inflation_down,optimal,,,,,,,
posterior_optimized,baseline,2025-12-15,2025-12-15,2025-12-15,2025-12-01,BIL,0.0,False,growth_up_inflation_down,optimal,,,,,,,
posterior_optimized,baseline,2025-12-15,2025-12-15,2025-12-15,2025-12-01,GLD,0.24999999999999933,False,growth_up_inflation_down,optimal,,,,,,,
posterior_optimized,baseline,2025-12-15,2025-12-15,2025-12-15,2025-12-01,LQD,0.2500000000000024,False,growth_up_inflation_down,optimal,,,,,,,
posterior_optimized,baseline,2025-12-15,2025-12-15,2025-12-15,2025-12-01,AGG,0.0,False,growth_up_inflation_down,optimal,,,,,,,
posterior_optimized,baseline,2025-12-22,2025-12-22,2025-12-22,2025-12-01,SPY,0.3499999999999994,False,growth_down_inflation_up,optimal,,,,,,,
