method,specification_type,reference_week,signal_date,execution_date,regime_reference_month,ticker,target_weight,pooled_benchmark_weight,active_weight,is_live_only,oracle_regime_id,future_regime_information_used,optimization_outcome
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-09-23,2019-09-23,2019-09-23,2019-09-01,GLD,0.16070740920106102,0.1573631515979533,0.00334425760310772,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-09-23,2019-09-23,2019-09-23,2019-09-01,LQD,0.3037477703168411,0.3461082685904912,-0.04236049827365013,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-09-23,2019-09-23,2019-09-23,2019-09-01,AGG,0.0,0.0,0.0,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-09-30,2019-09-30,2019-09-30,2019-09-01,SPY,0.3189831906183167,0.3469891132294087,-0.02800592261109197,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-09-30,2019-09-30,2019-09-30,2019-09-01,IEF,0.008839124225369806,0.0,0.008839124225369806,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-09-30,2019-09-30,2019-09-30,2019-09-01,TIP,0.04559106718251687,0.0,0.04559106718251687,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-09-30,2019-09-30,2019-09-30,2019-09-01,HYG,0.1544067456005261,0.1496078691166225,0.004798876483903619,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-09-30,2019-09-30,2019-09-30,2019-09-01,BIL,0.008043198279959085,0.0,0.008043198279959085,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-09-30,2019-09-30,2019-09-30,2019-09-01,GLD,0.15927617353771487,0.1559818829237738,0.00329429061394107,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-09-30,2019-09-30,2019-09-30,2019-09-01,LQD,0.3048605005555967,0.347421134730195,-0.042560634174598266,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-09-30,2019-09-30,2019-09-30,2019-09-01,AGG,0.0,0.0,0.0,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-07,2019-10-07,2019-10-07,2019-10-01,SPY,0.315732193559461,0.3435417753256568,-0.027809581766195746,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-07,2019-10-07,2019-10-07,2019-10-01,IEF,0.008936220262040747,0.0,0.008936220262040747,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-07,2019-10-07,2019-10-07,2019-10-01,TIP,0.045854899497171725,0.0,0.045854899497171725,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-07,2019-10-07,2019-10-07,2019-10-01,HYG,0.15317725335395052,0.1484550867348444,0.004722166619106127,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-07,2019-10-07,2019-10-07,2019-10-01,BIL,0.008008274801623624,0.0,0.008008274801623624,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-07,2019-10-07,2019-10-07,2019-10-01,GLD,0.16093626771672248,0.1576485235676275,0.0032877441490949677,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-07,2019-10-07,2019-10-07,2019-10-01,LQD,0.30735489080902983,0.3503546143718711,-0.04299972356284126,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-07,2019-10-07,2019-10-07,2019-10-01,AGG,0.0,0.0,0.0,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-14,2019-10-14,2019-10-14,2019-10-01,SPY,0.319195127495398,0.3471534033762189,-0.027958275880820893,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-14,2019-10-14,2019-10-14,2019-10-01,IEF,0.008817741709997065,0.0,0.008817741709997065,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-14,2019-10-14,2019-10-14,2019-10-01,TIP,0.04541941186249814,0.0,0.04541941186249814,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-14,2019-10-14,2019-10-14,2019-10-01,HYG,0.1540989798965154,0.1492811782758022,0.004817801620713186,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-14,2019-10-14,2019-10-14,2019-10-01,BIL,0.008021956095940454,0.0,0.008021956095940454,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-14,2019-10-14,2019-10-14,2019-10-01,GLD,0.1598682011695119,0.1565317916114849,0.003336409558026998,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-14,2019-10-14,2019-10-14,2019-10-01,LQD,0.30457858177013913,0.3470336267364937,-0.04245504496635455,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-14,2019-10-14,2019-10-14,2019-10-01,AGG,0.0,0.0,0.0,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-21,2019-10-21,2019-10-21,2019-10-01,SPY,0.320325951255788,0.3482888545918299,-0.0279629033360419,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-21,2019-10-21,2019-10-21,2019-10-01,IEF,0.008764910873528842,0.0,0.008764910873528842,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-21,2019-10-21,2019-10-21,2019-10-01,TIP,0.0452721780760426,0.0,0.0452721780760426,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-21,2019-10-21,2019-10-21,2019-10-01,HYG,0.1541525748714694,0.1492926243236228,0.004859950547846603,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-21,2019-10-21,2019-10-21,2019-10-01,BIL,0.007997883913713139,0.0,0.007997883913713139,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-21,2019-10-21,2019-10-21,2019-10-01,GLD,0.1593475209764124,0.1559796917005283,0.003367829275884082,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-21,2019-10-21,2019-10-21,2019-10-01,LQD,0.3041389800330456,0.3464388293840189,-0.04229984935097325,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-21,2019-10-21,2019-10-21,2019-10-01,AGG,0.0,0.0,0.0,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-28,2019-10-28,2019-10-28,2019-10-01,SPY,0.3210795197180257,0.3490749257800303,-0.027995406062004624,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-28,2019-10-28,2019-10-28,2019-10-01,IEF,0.008715779400837167,0.0,0.008715779400837167,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-28,2019-10-28,2019-10-28,2019-10-01,TIP,0.04522204714123327,0.0,0.04522204714123327,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-28,2019-10-28,2019-10-28,2019-10-01,HYG,0.15380322448106765,0.1489400881940361,0.004863136287031555,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-28,2019-10-28,2019-10-28,2019-10-01,BIL,0.007960489550101207,0.0,0.007960489550101207,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-28,2019-10-28,2019-10-28,2019-10-01,GLD,0.15985248277671812,0.1564590645576535,0.0033934182190646367,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-28,2019-10-28,2019-10-28,2019-10-01,LQD,0.30336645693201686,0.34552592146828,-0.042159464536263125,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-10-28,2019-10-28,2019-10-28,2019-10-01,AGG,0.0,0.0,0.0,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-04,2019-11-04,2019-11-04,2019-11-01,SPY,0.32213587121442405,0.3500000000000001,-0.027864128785576037,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-04,2019-11-04,2019-11-04,2019-11-01,IEF,0.00873925400151607,0.0,0.00873925400151607,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-04,2019-11-04,2019-11-04,2019-11-01,TIP,0.0450866471435736,0.0,0.0450866471435736,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-04,2019-11-04,2019-11-04,2019-11-01,HYG,0.1523163273586517,0.1475557379494656,0.004760589409186083,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-04,2019-11-04,2019-11-04,2019-11-01,BIL,0.007905699738498265,0.0,0.007905699738498265,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-04,2019-11-04,2019-11-04,2019-11-01,GLD,0.16017388290216503,0.1567207723112778,0.0034531105908872373,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-04,2019-11-04,2019-11-04,2019-11-01,LQD,0.30364231764117133,0.3457234897392564,-0.04208117209808504,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-04,2019-11-04,2019-11-04,2019-11-01,AGG,0.0,0.0,0.0,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-11,2019-11-11,2019-11-11,2019-11-01,SPY,0.32598277651522123,0.3500000000000005,-0.02401722348477925,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-11,2019-11-11,2019-11-11,2019-11-01,IEF,0.008702679698388506,0.0,0.008702679698388506,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-11,2019-11-11,2019-11-11,2019-11-01,TIP,0.045276018704013,0.0,0.045276018704013,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-11,2019-11-11,2019-11-11,2019-11-01,HYG,0.15336172960575323,0.149999999999999,0.0033617296057542323,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-11,2019-11-11,2019-11-11,2019-11-01,BIL,0.007974492235590068,0.0,0.007974492235590068,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-11,2019-11-11,2019-11-11,2019-11-01,GLD,0.15598560123475796,0.1526166027346843,0.003368998500073661,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-11,2019-11-11,2019-11-11,2019-11-01,LQD,0.30271670200627604,0.3473833972653161,-0.044666695259040046,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-11,2019-11-11,2019-11-11,2019-11-01,AGG,0.0,0.0,0.0,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-18,2019-11-18,2019-11-18,2019-11-01,SPY,0.32803836367651124,0.3499999999999999,-0.021961636323488687,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-18,2019-11-18,2019-11-18,2019-11-01,IEF,0.008688739744746675,0.0,0.008688739744746675,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-18,2019-11-18,2019-11-18,2019-11-01,TIP,0.04497342320677426,0.0,0.04497342320677426,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-18,2019-11-18,2019-11-18,2019-11-01,HYG,0.15246401915028063,0.1499999999999994,0.002464019150281216,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-18,2019-11-18,2019-11-18,2019-11-01,BIL,0.007913173186068899,0.0,0.007913173186068899,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-18,2019-11-18,2019-11-18,2019-11-01,GLD,0.15544401418893755,0.1520068339434994,0.003437180245438154,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-18,2019-11-18,2019-11-18,2019-11-01,LQD,0.30247826684668083,0.3479931660565012,-0.04551489920982038,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-18,2019-11-18,2019-11-18,2019-11-01,AGG,0.0,0.0,0.0,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-25,2019-11-25,2019-11-25,2019-11-01,SPY,0.3275724574394424,0.3495489687044731,-0.021976511265030696,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-25,2019-11-25,2019-11-25,2019-11-01,IEF,0.008718062899666836,0.0,0.008718062899666836,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-25,2019-11-25,2019-11-25,2019-11-01,TIP,0.045232595538968294,0.0,0.045232595538968294,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-25,2019-11-25,2019-11-25,2019-11-01,HYG,0.15221057854753958,0.1497703933780881,0.002440185169451492,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-25,2019-11-25,2019-11-25,2019-11-01,BIL,0.007918149515651247,0.0,0.007918149515651247,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-25,2019-11-25,2019-11-25,2019-11-01,GLD,0.154721495979374,0.1513202343656073,0.0034012616137667206,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-25,2019-11-25,2019-11-25,2019-11-01,LQD,0.3036266600793577,0.3493604035518314,-0.04573374347247372,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-11-25,2019-11-25,2019-11-25,2019-11-01,AGG,0.0,0.0,0.0,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-02,2019-12-02,2019-12-02,2019-12-01,SPY,0.3286513050501501,0.3500000000000002,-0.02134869494985009,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-02,2019-12-02,2019-12-02,2019-12-01,IEF,0.008671830792981432,0.0,0.008671830792981432,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-02,2019-12-02,2019-12-02,2019-12-01,TIP,0.04497170780613894,0.0,0.04497170780613894,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-02,2019-12-02,2019-12-02,2019-12-01,HYG,0.15198190527184147,0.1499999999999995,0.0019819052718419716,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-02,2019-12-02,2019-12-02,2019-12-01,BIL,0.007887055132719142,0.0,0.007887055132719142,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-02,2019-12-02,2019-12-02,2019-12-01,GLD,0.15468617333226026,0.1513077132575073,0.0033784600747529536,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-02,2019-12-02,2019-12-02,2019-12-01,LQD,0.3031500226139085,0.3486922867424929,-0.04554226412858442,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-02,2019-12-02,2019-12-02,2019-12-01,AGG,0.0,0.0,0.0,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-09,2019-12-09,2019-12-09,2019-12-01,SPY,0.32800998360407474,0.3493306149338344,-0.021320631329759643,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-09,2019-12-09,2019-12-09,2019-12-01,IEF,0.008655014172576473,0.0,0.008655014172576473,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-09,2019-12-09,2019-12-09,2019-12-01,TIP,0.04509175225056537,0.0,0.04509175225056537,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-09,2019-12-09,2019-12-09,2019-12-01,HYG,0.15207526772479826,0.1500979866579393,0.00197728106685896,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-09,2019-12-09,2019-12-09,2019-12-01,BIL,0.007867241259201433,0.0,0.007867241259201433,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-09,2019-12-09,2019-12-09,2019-12-01,GLD,0.15458398935077333,0.1512136461590383,0.0033703431917350424,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-09,2019-12-09,2019-12-09,2019-12-01,LQD,0.3037167516380104,0.3493577522491879,-0.04564100061117754,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-09,2019-12-09,2019-12-09,2019-12-01,AGG,0.0,0.0,0.0,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-16,2019-12-16,2019-12-16,2019-12-01,SPY,0.3288200493432084,0.3499999999999999,-0.021179950656791513,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-16,2019-12-16,2019-12-16,2019-12-01,IEF,0.008593778859466487,0.0,0.008593778859466487,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-16,2019-12-16,2019-12-16,2019-12-01,TIP,0.044846591388524794,0.0,0.044846591388524794,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-16,2019-12-16,2019-12-16,2019-12-01,HYG,0.15230131614759235,0.1499999999999995,0.0023013161475928523,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-16,2019-12-16,2019-12-16,2019-12-01,BIL,0.00781594674782201,0.0,0.00781594674782201,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-16,2019-12-16,2019-12-16,2019-12-01,GLD,0.15495226278591745,0.1519304990599747,0.003021763725942761,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-16,2019-12-16,2019-12-16,2019-12-01,LQD,0.3026700547274685,0.348069500940026,-0.04539944621255748,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-16,2019-12-16,2019-12-16,2019-12-01,AGG,0.0,0.0,0.0,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-23,2019-12-23,2019-12-23,2019-12-01,SPY,0.3308558571812377,0.3500000000000003,-0.01914414281876259,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-23,2019-12-23,2019-12-23,2019-12-01,IEF,0.008529886305242224,0.0,0.008529886305242224,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-23,2019-12-23,2019-12-23,2019-12-01,TIP,0.04471089731891258,0.0,0.04471089731891258,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-23,2019-12-23,2019-12-23,2019-12-01,HYG,0.15228408667108104,0.15,0.0022840866710810426,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-23,2019-12-23,2019-12-23,2019-12-01,BIL,0.007791997351714955,0.0,0.007791997351714955,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-23,2019-12-23,2019-12-23,2019-12-01,GLD,0.15477339396484638,0.1517375176749102,0.003035876289936179,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-23,2019-12-23,2019-12-23,2019-12-01,LQD,0.301053881206965,0.3482624823250894,-0.04720860111812436,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-23,2019-12-23,2019-12-23,2019-12-01,AGG,0.0,0.0,0.0,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-30,2019-12-30,2019-12-30,2019-12-01,SPY,0.3302307811310128,0.3492963015855187,-0.019065520454505935,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-30,2019-12-30,2019-12-30,2019-12-01,IEF,0.008509500130395312,0.0,0.008509500130395312,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-30,2019-12-30,2019-12-30,2019-12-01,TIP,0.044477581921109524,0.0,0.044477581921109524,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-30,2019-12-30,2019-12-30,2019-12-01,HYG,0.15169188654881746,0.1493985241170408,0.002293362431776663,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-30,2019-12-30,2019-12-30,2019-12-01,BIL,0.007748382464441764,0.0,0.007748382464441764,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-30,2019-12-30,2019-12-30,2019-12-01,GLD,0.1569612451042008,0.1538637533753619,0.003097491728838886,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-30,2019-12-30,2019-12-30,2019-12-01,LQD,0.3003806227000223,0.3474414209220784,-0.04706079822205611,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2019-12-30,2019-12-30,2019-12-30,2019-12-01,AGG,0.0,0.0,0.0,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-06,2020-01-06,2020-01-06,2020-01-01,SPY,0.3277703706969181,0.3468246097637203,-0.019054239066802203,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-06,2020-01-06,2020-01-06,2020-01-01,IEF,0.00854920992726046,0.0,0.00854920992726046,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-06,2020-01-06,2020-01-06,2020-01-01,TIP,0.04467953316189765,0.0,0.04467953316189765,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-06,2020-01-06,2020-01-06,2020-01-01,HYG,0.15119079293442336,0.1489611710741696,0.002229621860253772,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-06,2020-01-06,2020-01-06,2020-01-01,BIL,0.007705215948902629,0.0,0.007705215948902629,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-06,2020-01-06,2020-01-06,2020-01-01,GLD,0.15966501312445636,0.1565731997394093,0.0030918133850470486,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-06,2020-01-06,2020-01-06,2020-01-01,LQD,0.30043986420614144,0.3476410194227006,-0.047201155216559154,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-06,2020-01-06,2020-01-06,2020-01-01,AGG,0.0,0.0,0.0,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-13,2020-01-13,2020-01-13,2020-01-01,SPY,0.3318005454844708,0.3500000000000015,-0.018199454515530678,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-13,2020-01-13,2020-01-13,2020-01-01,IEF,0.008484363450702984,0.0,0.008484363450702984,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-13,2020-01-13,2020-01-13,2020-01-01,TIP,0.04428121110129562,0.0,0.04428121110129562,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-13,2020-01-13,2020-01-13,2020-01-01,HYG,0.15107554685437238,0.1496419633795225,0.00143358347484987,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-13,2020-01-13,2020-01-13,2020-01-01,BIL,0.007676631702731722,0.0,0.007676631702731722,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-13,2020-01-13,2020-01-13,2020-01-01,GLD,0.15739862910543373,0.1542597073092128,0.0031389217962209393,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-13,2020-01-13,2020-01-13,2020-01-01,LQD,0.2992830723009927,0.3460983293112631,-0.046815257010270395,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-13,2020-01-13,2020-01-13,2020-01-01,AGG,0.0,0.0,0.0,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-20,2020-01-20,2020-01-21,2020-01-01,SPY,0.3351351413708366,0.3499999999999991,-0.01486485862916248,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-20,2020-01-20,2020-01-21,2020-01-01,IEF,0.008440502658581333,0.0,0.008440502658581333,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-20,2020-01-20,2020-01-21,2020-01-01,TIP,0.04395082457058977,0.0,0.04395082457058977,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-20,2020-01-20,2020-01-21,2020-01-01,HYG,0.14997008034148232,0.1499999999999999,-2.991965851759093e-05,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-20,2020-01-20,2020-01-21,2020-01-01,BIL,0.007625581731982006,0.0,0.007625581731982006,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-20,2020-01-20,2020-01-21,2020-01-01,GLD,0.15656331220191444,0.1533668420967509,0.0031964701051635513,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-20,2020-01-20,2020-01-21,2020-01-01,LQD,0.2983145571246135,0.34663315790325,-0.04831860077863648,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-20,2020-01-20,2020-01-21,2020-01-01,AGG,0.0,0.0,0.0,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-27,2020-01-27,2020-01-27,2020-01-01,SPY,0.33263208926413107,0.3474443647157417,-0.014812275451610624,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-27,2020-01-27,2020-01-27,2020-01-01,IEF,0.008499012103130275,0.0,0.008499012103130275,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-27,2020-01-27,2020-01-27,2020-01-01,TIP,0.0441259937265952,0.0,0.0441259937265952,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-27,2020-01-27,2020-01-27,2020-01-01,HYG,0.14871204939026797,0.1487667402484722,-5.4690858204226034e-05,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-27,2020-01-27,2020-01-27,2020-01-01,BIL,0.007618493280079711,0.0,0.007618493280079711,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-27,2020-01-27,2020-01-27,2020-01-01,GLD,0.15877190977534406,0.1555565121091933,0.0032153976661507544,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-27,2020-01-27,2020-01-27,2020-01-01,LQD,0.29964045246045184,0.3482323829265928,-0.048591930466140965,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-01-27,2020-01-27,2020-01-27,2020-01-01,AGG,0.0,0.0,0.0,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-02-03,2020-02-03,2020-02-03,2020-02-01,SPY,0.33072062540604436,0.3454941879540549,-0.014773562548010544,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-02-03,2020-02-03,2020-02-03,2020-02-01,IEF,0.008548029112541657,0.0,0.008548029112541657,False,,False,optimal
pooled_relative_posterior_active_te100bp,benchmark_relative_active,2020-02-03,2020-02-03,2020-02-03,2020-02-01,TIP,0.04439272716529226,0.0,0.04439272716529226,False,,False,optimal
